station_code,measurement_time,so2,pm10,nox,o3,tolueno,benceno,etilbenceno,co,no,no2,pm25,station_name,station_type,station_district,station_latitude,station_longitude,hour,day_of_week,month,is_weekend,is_rush_hour,weather_temperature_c,weather_humidity,weather_wind_speed_kmh,weather_code,weather_description,weather_forecast_time,weather_precipitation_mm,weather_cloud_cover,weather_precipitation_probability,wind_no2_synergy,wind_o3_synergy,wind_pm10_synergy,wind_pm25_synergy,wind_strong,wind_weak,temp_o3_synergy,air_quality_index,running_suitability_preliminary,is_traffic_station,is_suburban_station,precipitation_risk,high_precipitation_risk
38,2025-12-07 08:00:00,,9.0,17.0,,0.6,0.1,0.0,,3.0,13.0,6.0,Cuatro Caminos,Tráfico,Tetúan,40.44,-3.7,8,6,12,1,1,13.0,68.0,4.7,2,Parcialmente nublado,2025-12-07 17:00:00,0.0,74,0,0.33571428571428574,4.7,0.47000000000000003,0.6714285714285715,0,1,0.0,6.4,91.8,1,0,0,0
38,2025-12-07 09:00:00,,8.0,16.0,,0.6,0.1,0.0,,1.0,14.0,5.0,Cuatro Caminos,Tráfico,Tetúan,40.44,-3.7,9,6,12,1,1,13.0,68.0,4.7,2,Parcialmente nublado,2025-12-07 17:00:00,0.0,74,0,0.31333333333333335,4.7,0.5222222222222223,0.7833333333333333,0,1,0.0,6.15,91.925,1,0,0,0
38,2025-12-07 10:00:00,,8.0,19.0,,1.0,0.2,0.1,,2.0,15.0,5.0,Cuatro Caminos,Tráfico,Tetúan,40.44,-3.7,10,6,12,1,0,13.0,68.0,4.7,2,Parcialmente nublado,2025-12-07 17:00:00,0.0,74,0,0.29375,4.7,0.5222222222222223,0.7833333333333333,0,1,0.0,6.449999999999999,91.775,1,0,0,0
38,2025-12-07 11:00:00,,9.0,18.0,,1.2,0.3,0.2,,3.0,13.0,5.0,Cuatro Caminos,Tráfico,Tetúan,40.44,-3.7,11,6,12,1,0,13.0,68.0,4.7,2,Parcialmente nublado,2025-12-07 17:00:00,0.0,74,0,0.33571428571428574,4.7,0.47000000000000003,0.7833333333333333,0,1,0.0,6.2,91.9,1,0,0,0
38,2025-12-07 12:00:00,,6.0,16.0,,0.7,0.2,0.1,,2.0,12.0,3.0,Cuatro Caminos,Tráfico,Tetúan,40.44,-3.7,12,6,12,1,0,13.0,68.0,4.7,2,Parcialmente nublado,2025-12-07 17:00:00,0.0,74,0,0.36153846153846153,4.7,0.6714285714285715,1.175,0,1,0.0,4.9,92.55,1,0,0,0
38,2025-12-07 13:00:00,,6.0,16.0,,0.6,0.2,0.1,,2.0,12.0,3.0,Cuatro Caminos,Tráfico,Tetúan,40.44,-3.7,13,6,12,1,0,13.0,68.0,4.7,2,Parcialmente nublado,2025-12-07 17:00:00,0.0,74,0,0.36153846153846153,4.7,0.6714285714285715,1.175,0,1,0.0,4.9,92.55,1,0,0,0
38,2025-12-07 14:00:00,,7.0,15.0,,1.0,0.2,0.2,,3.0,11.0,4.0,Cuatro Caminos,Tráfico,Tetúan,40.44,-3.7,14,6,12,1,0,13.0,68.0,4.7,2,Parcialmente nublado,2025-12-07 17:00:00,0.0,74,0,0.39166666666666666,4.7,0.5875,0.9400000000000001,0,1,0.0,5.1000000000000005,92.45,1,0,0,0
38,2025-12-07 15:00:00,,6.0,18.0,,0.5,0.2,0.1,,2.0,14.0,4.0,Cuatro Caminos,Tráfico,Tetúan,40.44,-3.7,15,6,12,1,0,13.0,68.0,4.7,2,Parcialmente nublado,2025-12-07 17:00:00,0.0,74,0,0.31333333333333335,4.7,0.6714285714285715,0.9400000000000001,0,1,0.0,5.6000000000000005,92.2,1,0,0,0
38,2025-12-07 16:00:00,,6.0,22.0,,0.6,0.2,0.0,,3.0,18.0,4.0,Cuatro Caminos,Tráfico,Tetúan,40.44,-3.7,16,6,12,1,0,13.0,68.0,4.7,2,Parcialmente nublado,2025-12-07 17:00:00,0.0,74,0,0.2473684210526316,4.7,0.6714285714285715,0.9400000000000001,0,1,0.0,6.65,91.675,1,0,0,0
39,2025-12-07 00:00:00,,,6.0,52.0,,,,,0.0,6.0,,Barrio del Pilar,Tráfico,Fuencarral-El Pardo,40.48,-3.71,0,6,12,1,0,13.0,68.0,4.7,2,Parcialmente nublado,2025-12-07 17:00:00,0.0,74,0,0.6714285714285715,0.08867924528301888,4.7,4.7,0,1,6.76,14.5,87.75,1,0,0,0
39,2025-12-07 01:00:00,,,5.0,52.0,,,,,0.0,5.0,,Barrio del Pilar,Tráfico,Fuencarral-El Pardo,40.48,-3.71,1,6,12,1,0,13.0,68.0,4.7,2,Parcialmente nublado,2025-12-07 17:00:00,0.0,74,0,0.7833333333333333,0.08867924528301888,4.7,4.7,0,1,6.76,14.25,87.875,1,0,0,0
39,2025-12-07 02:00:00,,,2.0,57.0,,,,,0.0,2.0,,Barrio del Pilar,Tráfico,Fuencarral-El Pardo,40.48,-3.71,2,6,12,1,0,13.0,68.0,4.7,2,Parcialmente nublado,2025-12-07 17:00:00,0.0,74,0,1.5666666666666667,0.0810344827586207,4.7,4.7,0,1,7.41,14.749999999999998,87.625,1,0,0,0
39,2025-12-07 03:00:00,,,2.0,57.0,,,,,0.0,2.0,,Barrio del Pilar,Tráfico,Fuencarral-El Pardo,40.48,-3.71,3,6,12,1,0,13.0,68.0,4.7,2,Parcialmente nublado,2025-12-07 17:00:00,0.0,74,0,1.5666666666666667,0.0810344827586207,4.7,4.7,0,1,7.41,14.749999999999998,87.625,1,0,0,0
39,2025-12-07 04:00:00,,,3.0,54.0,,,,,0.0,3.0,,Barrio del Pilar,Tráfico,Fuencarral-El Pardo,40.48,-3.71,4,6,12,1,0,13.0,68.0,4.7,2,Parcialmente nublado,2025-12-07 17:00:00,0.0,74,0,1.175,0.08545454545454546,4.7,4.7,0,1,7.02,14.25,87.875,1,0,0,0
39,2025-12-07 05:00:00,,,4.0,50.0,,,,,0.0,4.0,,Barrio del Pilar,Tráfico,Fuencarral-El Pardo,40.48,-3.71,5,6,12,1,0,13.0,68.0,4.7,2,Parcialmente nublado,2025-12-07 17:00:00,0.0,74,0,0.9400000000000001,0.09215686274509804,4.7,4.7,0,1,6.5,13.5,88.25,1,0,0,0
39,2025-12-07 06:00:00,,,4.0,51.0,,,,,0.0,4.0,,Barrio del Pilar,Tráfico,Fuencarral-El Pardo,40.48,-3.71,6,6,12,1,0,13.0,68.0,4.7,2,Parcialmente nublado,2025-12-07 17:00:00,0.0,74,0,0.9400000000000001,0.09038461538461538,4.7,4.7,0,1,6.63,13.75,88.125,1,0,0,0
39,2025-12-07 07:00:00,,,7.0,50.0,,,,,0.0,6.0,,Barrio del Pilar,Tráfico,Fuencarral-El Pardo,40.48,-3.71,7,6,12,1,1,13.0,68.0,4.7,2,Parcialmente nublado,2025-12-07 17:00:00,0.0,74,0,0.6714285714285715,0.09215686274509804,4.7,4.7,0,1,6.5,14.0,88.0,1,0,0,0
39,2025-12-07 08:00:00,,,38.0,37.0,,,,,14.0,17.0,,Barrio del Pilar,Tráfico,Fuencarral-El Pardo,40.48,-3.71,8,6,12,1,1,13.0,68.0,4.7,2,Parcialmente nublado,2025-12-07 17:00:00,0.0,74,0,0.2611111111111111,0.1236842105263158,4.7,4.7,0,1,4.81,14.2,87.9,1,0,0,0
39,2025-12-07 09:00:00,,,36.0,37.0,,,,,11.0,19.0,,Barrio del Pilar,Tráfico,Fuencarral-El Pardo,40.48,-3.71,9,6,12,1,1,13.0,68.0,4.7,2,Parcialmente nublado,2025-12-07 17:00:00,0.0,74,0,0.23500000000000001,0.1236842105263158,4.7,4.7,0,1,4.81,14.55,87.725,1,0,0,0
39,2025-12-07 10:00:00,,,36.0,36.0,,,,,12.0,17.0,,Barrio del Pilar,Tráfico,Fuencarral-El Pardo,40.48,-3.71,10,6,12,1,0,13.0,68.0,4.7,2,Parcialmente nublado,2025-12-07 17:00:00,0.0,74,0,0.2611111111111111,0.12702702702702703,4.7,4.7,0,1,4.68,13.85,88.075,1,0,0,0
39,2025-12-07 11:00:00,,,20.0,34.0,,,,,4.0,14.0,,Barrio del Pilar,Tráfico,Fuencarral-El Pardo,40.48,-3.71,11,6,12,1,0,13.0,68.0,4.7,2,Parcialmente nublado,2025-12-07 17:00:00,0.0,74,0,0.31333333333333335,0.13428571428571429,4.7,4.7,0,1,4.42,12.2,88.9,1,0,0,0
39,2025-12-07 12:00:00,,,23.0,35.0,,,,,5.0,16.0,,Barrio del Pilar,Tráfico,Fuencarral-El Pardo,40.48,-3.71,12,6,12,1,0,13.0,68.0,4.7,2,Parcialmente nublado,2025-12-07 17:00:00,0.0,74,0,0.27647058823529413,0.13055555555555556,4.7,4.7,0,1,4.55,13.0,88.5,1,0,0,0
39,2025-12-07 13:00:00,,,19.0,42.0,,,,,3.0,14.0,,Barrio del Pilar,Tráfico,Fuencarral-El Pardo,40.48,-3.71,13,6,12,1,0,13.0,68.0,4.7,2,Parcialmente nublado,2025-12-07 17:00:00,0.0,74,0,0.31333333333333335,0.10930232558139535,4.7,4.7,0,1,5.46,14.15,87.925,1,0,0,0
39,2025-12-07 14:00:00,,,15.0,47.0,,,,,2.0,11.0,,Barrio del Pilar,Tráfico,Fuencarral-El Pardo,40.48,-3.71,14,6,12,1,0,13.0,68.0,4.7,2,Parcialmente nublado,2025-12-07 17:00:00,0.0,74,0,0.39166666666666666,0.09791666666666667,4.7,4.7,0,1,6.11,14.6,87.7,1,0,0,0
39,2025-12-07 15:00:00,,,10.0,50.0,,,,,1.0,9.0,,Barrio del Pilar,Tráfico,Fuencarral-El Pardo,40.48,-3.71,15,6,12,1,0,13.0,68.0,4.7,2,Parcialmente nublado,2025-12-07 17:00:00,0.0,74,0,0.47000000000000003,0.09215686274509804,4.7,4.7,0,1,6.5,14.8,87.6,1,0,0,0
39,2025-12-07 16:00:00,,,12.0,50.0,,,,,1.0,11.0,,Barrio del Pilar,Tráfico,Fuencarral-El Pardo,40.48,-3.71,16,6,12,1,0,13.0,68.0,4.7,2,Parcialmente nublado,2025-12-07 17:00:00,0.0,74,0,0.39166666666666666,0.09215686274509804,4.7,4.7,0,1,6.5,15.3,87.35,1,0,0,0
4,2025-12-07 00:00:00,,5.0,18.0,,,,,0.2,5.0,11.0,3.0,Escuelas Aguirre,Tráfico,Retiro,40.414,-3.68,0,6,12,1,0,13.0,68.0,4.7,2,Parcialmente nublado,2025-12-07 17:00:00,0.0,74,0,0.39166666666666666,4.7,0.7833333333333333,1.175,0,1,0.0,4.6,92.7,1,0,0,0
4,2025-12-07 01:00:00,,6.0,11.0,,,,,0.1,3.0,7.0,4.0,Escuelas Aguirre,Tráfico,Retiro,40.414,-3.68,1,6,12,1,0,13.0,68.0,4.7,2,Parcialmente nublado,2025-12-07 17:00:00,0.0,74,0,0.5875,4.7,0.6714285714285715,0.9400000000000001,0,1,0.0,3.9,93.05,1,0,0,0
4,2025-12-07 02:00:00,,5.0,9.0,,,,,0.1,3.0,5.0,3.0,Escuelas Aguirre,Tráfico,Retiro,40.414,-3.68,2,6,12,1,0,13.0,68.0,4.7,2,Parcialmente nublado,2025-12-07 17:00:00,0.0,74,0,0.7833333333333333,4.7,0.7833333333333333,1.175,0,1,0.0,3.0,93.5,1,0,0,0
4,2025-12-07 03:00:00,,6.0,8.0,,,,,0.1,3.0,4.0,4.0,Escuelas Aguirre,Tráfico,Retiro,40.414,-3.68,3,6,12,1,0,13.0,68.0,4.7,2,Parcialmente nublado,2025-12-07 17:00:00,0.0,74,0,0.9400000000000001,4.7,0.6714285714285715,0.9400000000000001,0,1,0.0,3.15,93.425,1,0,0,0
4,2025-12-07 04:00:00,,6.0,8.0,,,,,0.1,3.0,4.0,3.0,Escuelas Aguirre,Tráfico,Retiro,40.414,-3.68,4,6,12,1,0,13.0,68.0,4.7,2,Parcialmente nublado,2025-12-07 17:00:00,0.0,74,0,0.9400000000000001,4.7,0.6714285714285715,1.175,0,1,0.0,2.95,93.525,1,0,0,0
4,2025-12-07 05:00:00,,5.0,8.0,,,,,0.1,3.0,4.0,3.0,Escuelas Aguirre,Tráfico,Retiro,40.414,-3.68,5,6,12,1,0,13.0,68.0,4.7,2,Parcialmente nublado,2025-12-07 17:00:00,0.0,74,0,0.9400000000000001,4.7,0.7833333333333333,1.175,0,1,0.0,2.75,93.625,1,0,0,0
4,2025-12-07 06:00:00,,5.0,9.0,,,,,0.1,3.0,5.0,3.0,Escuelas Aguirre,Tráfico,Retiro,40.414,-3.68,6,6,12,1,0,13.0,68.0,4.7,2,Parcialmente nublado,2025-12-07 17:00:00,0.0,74,0,0.7833333333333333,4.7,0.7833333333333333,1.175,0,1,0.0,3.0,93.5,1,0,0,0
4,2025-12-07 07:00:00,,6.0,11.0,,,,,0.2,3.0,7.0,3.0,Escuelas Aguirre,Tráfico,Retiro,40.414,-3.68,7,6,12,1,1,13.0,68.0,4.7,2,Parcialmente nublado,2025-12-07 17:00:00,0.0,74,0,0.5875,4.7,0.6714285714285715,1.175,0,1,0.0,3.7,93.15,1,0,0,0
4,2025-12-07 08:00:00,,6.0,13.0,,,,,0.2,3.0,8.0,4.0,Escuelas Aguirre,Tráfico,Retiro,40.414,-3.68,8,6,12,1,1,13.0,68.0,4.7,2,Parcialmente nublado,2025-12-07 17:00:00,0.0,74,0,0.5222222222222223,4.7,0.6714285714285715,0.9400000000000001,0,1,0.0,4.15,92.925,1,0,0,0
4,2025-12-07 09:00:00,,11.0,13.0,,,,,0.2,3.0,9.0,4.0,Escuelas Aguirre,Tráfico,Retiro,40.414,-3.68,9,6,12,1,1,13.0,68.0,4.7,2,Parcialmente nublado,2025-12-07 17:00:00,0.0,74,0,0.47000000000000003,4.7,0.39166666666666666,0.9400000000000001,0,1,0.0,5.4,92.3,1,0,0,0
4,2025-12-07 10:00:00,,8.0,16.0,,,,,0.2,3.0,11.0,4.0,Escuelas Aguirre,Tráfico,Retiro,40.414,-3.68,10,6,12,1,0,13.0,68.0,4.7,2,Parcialmente nublado,2025-12-07 17:00:00,0.0,74,0,0.39166666666666666,4.7,0.5222222222222223,0.9400000000000001,0,1,0.0,5.3,92.35,1,0,0,0
4,2025-12-07 11:00:00,,10.0,17.0,,,,,0.2,4.0,11.0,5.0,Escuelas Aguirre,Tráfico,Retiro,40.414,-3.68,11,6,12,1,0,13.0,68.0,4.7,2,Parcialmente nublado,2025-12-07 17:00:00,0.0,74,0,0.39166666666666666,4.7,0.4272727272727273,0.7833333333333333,0,1,0.0,5.95,92.025,1,0,0,0
4,2025-12-07 12:00:00,,10.0,15.0,,,,,0.2,4.0,9.0,5.0,Escuelas Aguirre,Tráfico,Retiro,40.414,-3.68,12,6,12,1,0,13.0,68.0,4.7,2,Parcialmente nublado,2025-12-07 17:00:00,0.0,74,0,0.47000000000000003,4.7,0.4272727272727273,0.7833333333333333,0,1,0.0,5.45,92.275,1,0,0,0
4,2025-12-07 13:00:00,,12.0,18.0,,,,,0.2,5.0,10.0,5.0,Escuelas Aguirre,Tráfico,Retiro,40.414,-3.68,13,6,12,1,0,13.0,68.0,4.7,2,Parcialmente nublado,2025-12-07 17:00:00,0.0,74,0,0.4272727272727273,4.7,0.36153846153846153,0.7833333333333333,0,1,0.0,6.15,91.925,1,0,0,0
4,2025-12-07 14:00:00,,13.0,14.0,,,,,0.2,3.0,9.0,6.0,Escuelas Aguirre,Tráfico,Retiro,40.414,-3.68,14,6,12,1,0,13.0,68.0,4.7,2,Parcialmente nublado,2025-12-07 17:00:00,0.0,74,0,0.47000000000000003,4.7,0.33571428571428574,0.6714285714285715,0,1,0.0,6.2,91.9,1,0,0,0
4,2025-12-07 15:00:00,,9.0,14.0,,,,,0.2,3.0,9.0,5.0,Escuelas Aguirre,Tráfico,Retiro,40.414,-3.68,15,6,12,1,0,13.0,68.0,4.7,2,Parcialmente nublado,2025-12-07 17:00:00,0.0,74,0,0.47000000000000003,4.7,0.47000000000000003,0.7833333333333333,0,1,0.0,5.2,92.4,1,0,0,0
4,2025-12-07 16:00:00,,10.0,20.0,,,,,0.2,6.0,11.0,5.0,Escuelas Aguirre,Tráfico,Retiro,40.414,-3.68,16,6,12,1,0,13.0,68.0,4.7,2,Parcialmente nublado,2025-12-07 17:00:00,0.0,74,0,0.39166666666666666,4.7,0.4272727272727273,0.7833333333333333,0,1,0.0,6.05,91.975,1,0,0,0
40,2025-12-07 00:00:00,,5.0,10.0,,,,,,1.0,9.0,,Vallecas,Tráfico,Villa de Vallecas,40.37,-3.62,0,6,12,1,0,13.0,68.0,4.7,2,Parcialmente nublado,2025-12-07 17:00:00,0.0,74,0,0.47000000000000003,4.7,0.7833333333333333,4.7,0,1,0.0,3.3,93.35,1,0,0,0
40,2025-12-07 01:00:00,,6.0,9.0,,,,,,0.0,8.0,,Vallecas,Tráfico,Villa de Vallecas,40.37,-3.62,1,6,12,1,0,13.0,68.0,4.7,2,Parcialmente nublado,2025-12-07 17:00:00,0.0,74,0,0.5222222222222223,4.7,0.6714285714285715,4.7,0,1,0.0,3.2,93.4,1,0,0,0
40,2025-12-07 02:00:00,,4.0,7.0,,,,,,1.0,6.0,,Vallecas,Tráfico,Villa de Vallecas,40.37,-3.62,2,6,12,1,0,13.0,68.0,4.7,2,Parcialmente nublado,2025-12-07 17:00:00,0.0,74,0,0.6714285714285715,4.7,0.9400000000000001,4.7,0,1,0.0,2.3499999999999996,93.825,1,0,0,0
40,2025-12-07 03:00:00,,7.0,9.0,,,,,,1.0,7.0,,Vallecas,Tráfico,Villa de Vallecas,40.37,-3.62,3,6,12,1,0,13.0,68.0,4.7,2,Parcialmente nublado,2025-12-07 17:00:00,0.0,74,0,0.5875,4.7,0.5875,4.7,0,1,0.0,3.2,93.4,1,0,0,0
40,2025-12-07 04:00:00,,7.0,7.0,,,,,,0.0,6.0,,Vallecas,Tráfico,Villa de Vallecas,40.37,-3.62,4,6,12,1,0,13.0,68.0,4.7,2,Parcialmente nublado,2025-12-07 17:00:00,0.0,74,0,0.6714285714285715,4.7,0.5875,4.7,0,1,0.0,2.9000000000000004,93.55,1,0,0,0
40,2025-12-07 05:00:00,,6.0,7.0,,,,,,0.0,7.0,,Vallecas,Tráfico,Villa de Vallecas,40.37,-3.62,5,6,12,1,0,13.0,68.0,4.7,2,Parcialmente nublado,2025-12-07 17:00:00,0.0,74,0,0.5875,4.7,0.6714285714285715,4.7,0,1,0.0,2.95,93.525,1,0,0,0
40,2025-12-07 06:00:00,,5.0,8.0,,,,,,0.0,8.0,,Vallecas,Tráfico,Villa de Vallecas,40.37,-3.62,6,6,12,1,0,13.0,68.0,4.7,2,Parcialmente nublado,2025-12-07 17:00:00,0.0,74,0,0.5222222222222223,4.7,0.7833333333333333,4.7,0,1,0.0,3.0,93.5,1,0,0,0
40,2025-12-07 07:00:00,,5.0,14.0,,,,,,0.0,13.0,,Vallecas,Tráfico,Villa de Vallecas,40.37,-3.62,7,6,12,1,1,13.0,68.0,4.7,2,Parcialmente nublado,2025-12-07 17:00:00,0.0,74,0,0.33571428571428574,4.7,0.7833333333333333,4.7,0,1,0.0,4.25,92.875,1,0,0,0
40,2025-12-07 08:00:00,,7.0,18.0,,,,,,1.0,17.0,,Vallecas,Tráfico,Villa de Vallecas,40.37,-3.62,8,6,12,1,1,13.0,68.0,4.7,2,Parcialmente nublado,2025-12-07 17:00:00,0.0,74,0,0.2611111111111111,4.7,0.5875,4.7,0,1,0.0,5.7,92.15,1,0,0,0
40,2025-12-07 09:00:00,,6.0,22.0,,,,,,2.0,18.0,,Vallecas,Tráfico,Villa de Vallecas,40.37,-3.62,9,6,12,1,1,13.0,68.0,4.7,2,Parcialmente nublado,2025-12-07 17:00:00,0.0,74,0,0.2473684210526316,4.7,0.6714285714285715,4.7,0,1,0.0,5.8,92.1,1,0,0,0
40,2025-12-07 10:00:00,,11.0,21.0,,,,,,2.0,17.0,,Vallecas,Tráfico,Villa de Vallecas,40.37,-3.62,10,6,12,1,0,13.0,68.0,4.7,2,Parcialmente nublado,2025-12-07 17:00:00,0.0,74,0,0.2611111111111111,4.7,0.39166666666666666,4.7,0,1,0.0,6.55,91.725,1,0,0,0
40,2025-12-07 11:00:00,,10.0,23.0,,,,,,5.0,16.0,,Vallecas,Tráfico,Villa de Vallecas,40.37,-3.62,11,6,12,1,0,13.0,68.0,4.7,2,Parcialmente nublado,2025-12-07 17:00:00,0.0,74,0,0.27647058823529413,4.7,0.4272727272727273,4.7,0,1,0.0,6.25,91.875,1,0,0,0
40,2025-12-07 12:00:00,,10.0,20.0,,,,,,4.0,15.0,,Vallecas,Tráfico,Villa de Vallecas,40.37,-3.62,12,6,12,1,0,13.0,68.0,4.7,2,Parcialmente nublado,2025-12-07 17:00:00,0.0,74,0,0.29375,4.7,0.4272727272727273,4.7,0,1,0.0,5.95,92.025,1,0,0,0
40,2025-12-07 13:00:00,,10.0,17.0,,,,,,3.0,12.0,,Vallecas,Tráfico,Villa de Vallecas,40.37,-3.62,13,6,12,1,0,13.0,68.0,4.7,2,Parcialmente nublado,2025-12-07 17:00:00,0.0,74,0,0.36153846153846153,4.7,0.4272727272727273,4.7,0,1,0.0,5.15,92.425,1,0,0,0
40,2025-12-07 14:00:00,,7.0,14.0,,,,,,2.0,11.0,,Vallecas,Tráfico,Villa de Vallecas,40.37,-3.62,14,6,12,1,0,13.0,68.0,4.7,2,Parcialmente nublado,2025-12-07 17:00:00,0.0,74,0,0.39166666666666666,4.7,0.5875,4.7,0,1,0.0,4.25,92.875,1,0,0,0
40,2025-12-07 15:00:00,,5.0,16.0,,,,,,2.0,12.0,,Vallecas,Tráfico,Villa de Vallecas,40.37,-3.62,15,6,12,1,0,13.0,68.0,4.7,2,Parcialmente nublado,2025-12-07 17:00:00,0.0,74,0,0.36153846153846153,4.7,0.7833333333333333,4.7,0,1,0.0,4.1,92.95,1,0,0,0
40,2025-12-07 16:00:00,,6.0,19.0,,,,,,2.0,16.0,,Vallecas,Tráfico,Villa de Vallecas,40.37,-3.62,16,6,12,1,0,13.0,68.0,4.7,2,Parcialmente nublado,2025-12-07 17:00:00,0.0,74,0,0.27647058823529413,4.7,0.6714285714285715,4.7,0,1,0.0,5.3,92.35,1,0,0,0
47,2025-12-07 00:00:00,,5.0,8.0,,,,,,0.0,7.0,2.0,Mendez Alvaro,Tráfico,Arganzuela,40.4,-3.68,0,6,12,1,0,13.0,68.0,4.7,2,Parcialmente nublado,2025-12-07 17:00:00,0.0,74,0,0.5875,4.7,0.7833333333333333,1.5666666666666667,0,1,0.0,3.15,93.425,1,0,0,0
47,2025-12-07 01:00:00,,8.0,9.0,,,,,,0.0,8.0,4.0,Mendez Alvaro,Tráfico,Arganzuela,40.4,-3.68,1,6,12,1,0,13.0,68.0,4.7,2,Parcialmente nublado,2025-12-07 17:00:00,0.0,74,0,0.5222222222222223,4.7,0.5222222222222223,0.9400000000000001,0,1,0.0,4.4,92.8,1,0,0,0
47,2025-12-07 02:00:00,,7.0,5.0,,,,,,0.0,4.0,4.0,Mendez Alvaro,Tráfico,Arganzuela,40.4,-3.68,2,6,12,1,0,13.0,68.0,4.7,2,Parcialmente nublado,2025-12-07 17:00:00,0.0,74,0,0.9400000000000001,4.7,0.5875,0.9400000000000001,0,1,0.0,3.2,93.4,1,0,0,0
47,2025-12-07 03:00:00,,6.0,4.0,,,,,,0.0,4.0,3.0,Mendez Alvaro,Tráfico,Arganzuela,40.4,-3.68,3,6,12,1,0,13.0,68.0,4.7,2,Parcialmente nublado,2025-12-07 17:00:00,0.0,74,0,0.9400000000000001,4.7,0.6714285714285715,1.175,0,1,0.0,2.8000000000000003,93.6,1,0,0,0
47,2025-12-07 04:00:00,,7.0,4.0,,,,,,0.0,4.0,4.0,Mendez Alvaro,Tráfico,Arganzuela,40.4,-3.68,4,6,12,1,0,13.0,68.0,4.7,2,Parcialmente nublado,2025-12-07 17:00:00,0.0,74,0,0.9400000000000001,4.7,0.5875,0.9400000000000001,0,1,0.0,3.2,93.4,1,0,0,0
47,2025-12-07 05:00:00,,8.0,5.0,,,,,,0.0,4.0,3.0,Mendez Alvaro,Tráfico,Arganzuela,40.4,-3.68,5,6,12,1,0,13.0,68.0,4.7,2,Parcialmente nublado,2025-12-07 17:00:00,0.0,74,0,0.9400000000000001,4.7,0.5222222222222223,1.175,0,1,0.0,3.2,93.4,1,0,0,0
47,2025-12-07 06:00:00,,7.0,8.0,,,,,,0.0,8.0,3.0,Mendez Alvaro,Tráfico,Arganzuela,40.4,-3.68,6,6,12,1,0,13.0,68.0,4.7,2,Parcialmente nublado,2025-12-07 17:00:00,0.0,74,0,0.5222222222222223,4.7,0.5875,1.175,0,1,0.0,4.0,93.0,1,0,0,0
47,2025-12-07 07:00:00,,5.0,13.0,,,,,,1.0,12.0,2.0,Mendez Alvaro,Tráfico,Arganzuela,40.4,-3.68,7,6,12,1,1,13.0,68.0,4.7,2,Parcialmente nublado,2025-12-07 17:00:00,0.0,74,0,0.36153846153846153,4.7,0.7833333333333333,1.5666666666666667,0,1,0.0,4.45,92.775,1,0,0,0
47,2025-12-07 08:00:00,,6.0,15.0,,,,,,1.0,13.0,3.0,Mendez Alvaro,Tráfico,Arganzuela,40.4,-3.68,8,6,12,1,1,13.0,68.0,4.7,2,Parcialmente nublado,2025-12-07 17:00:00,0.0,74,0,0.33571428571428574,4.7,0.6714285714285715,1.175,0,1,0.0,5.1000000000000005,92.45,1,0,0,0
47,2025-12-07 09:00:00,,7.0,18.0,,,,,,1.0,16.0,4.0,Mendez Alvaro,Tráfico,Arganzuela,40.4,-3.68,9,6,12,1,1,13.0,68.0,4.7,2,Parcialmente nublado,2025-12-07 17:00:00,0.0,74,0,0.27647058823529413,4.7,0.5875,0.9400000000000001,0,1,0.0,6.25,91.875,1,0,0,0
47,2025-12-07 10:00:00,,11.0,15.0,,,,,,1.0,13.0,6.0,Mendez Alvaro,Tráfico,Arganzuela,40.4,-3.68,10,6,12,1,0,13.0,68.0,4.7,2,Parcialmente nublado,2025-12-07 17:00:00,0.0,74,0,0.33571428571428574,4.7,0.39166666666666666,0.6714285714285715,0,1,0.0,6.7,91.65,1,0,0,0
47,2025-12-07 11:00:00,,10.0,16.0,,,,,,2.0,13.0,5.0,Mendez Alvaro,Tráfico,Arganzuela,40.4,-3.68,11,6,12,1,0,13.0,68.0,4.7,2,Parcialmente nublado,2025-12-07 17:00:00,0.0,74,0,0.33571428571428574,4.7,0.4272727272727273,0.7833333333333333,0,1,0.0,6.35,91.825,1,0,0,0
47,2025-12-07 12:00:00,,8.0,13.0,,,,,,1.0,11.0,5.0,Mendez Alvaro,Tráfico,Arganzuela,40.4,-3.68,12,6,12,1,0,13.0,68.0,4.7,2,Parcialmente nublado,2025-12-07 17:00:00,0.0,74,0,0.39166666666666666,4.7,0.5222222222222223,0.7833333333333333,0,1,0.0,5.3999999999999995,92.3,1,0,0,0
47,2025-12-07 13:00:00,,9.0,9.0,,,,,,1.0,8.0,3.0,Mendez Alvaro,Tráfico,Arganzuela,40.4,-3.68,13,6,12,1,0,13.0,68.0,4.7,2,Parcialmente nublado,2025-12-07 17:00:00,0.0,74,0,0.5222222222222223,4.7,0.47000000000000003,1.175,0,1,0.0,4.45,92.775,1,0,0,0
47,2025-12-07 14:00:00,,3.0,9.0,,,,,,1.0,7.0,2.0,Mendez Alvaro,Tráfico,Arganzuela,40.4,-3.68,14,6,12,1,0,13.0,68.0,4.7,2,Parcialmente nublado,2025-12-07 17:00:00,0.0,74,0,0.5875,4.7,1.175,1.5666666666666667,0,1,0.0,2.8000000000000003,93.6,1,0,0,0
